protocol_type,service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
1,50,9,268,701,1,0,0,75,0,44,0,0,0,0,1
1,2,5,0,0,0,43,31,2,6,2,63,43,0,0,0
1,45,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,2,1,0,0,0,0,0,3,6,3,0,0,97,61,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,45,1,0,0,0,0,0,6,6,5,0,0,97,61,0
1,56,9,538,422,1,0,0,75,0,5,40,14,0,0,1
1,12,5,0,0,0,43,31,2,6,7,63,43,0,0,0
1,22,9,429,912,1,0,0,75,0,100,0,0,0,0,1
1,22,9,440,197,1,0,0,75,0,100,1,0,0,0,1
1,45,1,0,0,0,0,0,15,6,7,0,0,97,61,0
1,3,5,0,0,0,43,31,0,7,0,63,43,0,0,0
2,40,9,151,24,0,0,0,75,0,0,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,489,349,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,8,6,1,63,43,0,0,0
1,43,5,0,0,0,43,31,6,7,6,63,43,0,0,0
1,45,4,0,0,0,0,0,75,0,0,0,0,97,61,0
1,50,9,648,723,1,0,0,75,0,81,0,0,0,0,1
1,40,5,0,0,0,17,31,0,52,0,20,43,78,0,0
2,11,9,507,152,0,0,0,75,0,98,0,0,0,0,1
1,22,9,381,1237,1,0,0,75,0,100,0,0,0,0,1
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,4,6,5,63,43,0,0,0
2,11,9,502,124,0,0,0,74,1,77,0,0,0,0,1
1,31,5,0,0,0,43,31,2,5,2,63,43,0,0,0
1,19,9,553,0,1,0,0,75,0,8,0,0,0,0,1
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,51,5,0,0,0,43,31,4,7,7,63,43,0,0,0
1,22,9,306,864,1,0,0,75,0,100,0,0,0,0,1
1,22,9,379,16,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,42,10,5,63,43,0,0,0
1,55,5,0,0,0,43,31,11,6,1,63,43,0,0,0
1,52,9,0,258,1,0,0,75,0,33,0,0,65,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,507,140,0,0,0,75,0,100,0,0,0,0,1
0,14,9,397,0,0,0,0,75,0,100,0,0,0,0,1
1,3,1,0,0,0,0,0,4,6,3,0,0,97,61,0
1,5,5,0,0,0,43,31,20,7,7,63,43,0,0,0
1,45,1,0,0,0,0,0,7,6,2,0,0,97,61,0
1,22,9,262,532,1,12,11,75,0,100,0,0,0,0,1
1,22,9,319,560,1,0,0,75,0,100,3,0,0,0,1
2,11,9,507,69,0,0,0,75,0,44,0,0,0,0,1
1,22,9,316,1211,1,0,0,75,0,100,0,0,0,0,1
1,22,9,394,441,1,0,0,75,0,100,0,0,0,0,1
1,56,5,0,0,0,38,31,32,21,7,63,43,0,0,0
1,45,5,0,0,0,43,31,1,7,8,63,43,0,0,0
1,22,9,354,545,1,0,0,75,0,100,0,0,0,0,1
1,3,1,0,0,0,0,0,5,6,5,0,0,97,61,0
1,24,5,0,0,0,43,31,1,6,1,63,43,0,0,0
1,50,9,335,716,1,0,0,75,0,65,0,0,0,0,1
1,19,5,0,0,0,43,31,3,6,3,63,43,0,0,0
1,45,1,0,0,0,17,0,3,52,0,2,0,13,61,0
1,22,9,340,870,1,0,0,75,0,100,0,6,0,3,1
1,40,1,0,0,0,5,0,0,50,0,3,0,94,61,0
1,19,9,517,0,1,0,0,75,0,100,0,0,0,0,1
1,22,9,304,582,1,0,0,75,0,90,0,0,0,0,1
1,22,9,444,149,1,0,0,75,0,100,0,0,0,0,1
1,22,9,414,865,1,0,0,75,0,100,0,0,0,0,1
1,18,9,537,391,0,0,0,75,0,18,0,0,0,0,1
1,56,2,39,1253,1,0,0,75,0,1,1,0,1,61,1
2,40,9,149,24,0,0,0,75,0,0,0,0,0,0,1
1,22,9,426,205,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,595,739,1,0,0,75,0,43,0,0,0,0,1
2,45,9,373,0,0,0,0,75,0,11,0,0,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,390,306,1,0,0,75,0,100,0,0,0,0,1
1,22,9,375,338,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,9,5,6,63,43,0,0,0
1,60,5,0,0,0,43,31,9,6,4,63,43,0,0,0
1,60,5,0,0,0,43,31,9,6,5,63,43,0,0,0
1,22,9,323,895,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,7,0,0,52,0,8,0,86,61,0
1,19,9,53,0,1,0,0,75,0,18,0,0,70,0,1
1,22,9,422,1118,1,0,0,75,0,100,0,0,0,0,1
1,22,9,416,672,1,0,0,75,0,100,0,0,0,0,1
1,34,5,0,0,0,43,31,17,5,1,63,43,0,0,0
0,14,9,17,0,0,0,0,75,0,47,0,0,0,0,0
1,60,5,0,0,0,43,31,10,6,5,63,43,0,0,0
1,50,9,74,710,1,0,0,75,0,74,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,394,303,1,0,0,75,0,100,0,0,46,3,1
2,11,9,502,1117,0,0,0,75,0,100,0,0,0,0,1
1,22,9,455,973,1,0,0,75,0,100,0,0,0,0,1
1,34,1,0,0,0,0,0,1,7,1,0,0,97,61,0
1,19,9,198,0,1,0,0,75,0,81,0,0,0,0,1
1,22,9,429,485,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,47,1
1,45,5,0,0,0,43,31,2,6,3,63,43,0,0,0
1,19,9,235,0,0,0,0,75,0,2,0,0,0,0,1
1,22,9,384,304,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,10,7,8,63,43,0,0,0
1,22,9,393,1265,1,0,0,75,0,100,4,1,0,1,1
1,5,5,0,0,0,43,31,12,6,5,63,43,0,0,0
1,45,5,0,0,0,43,31,3,7,2,63,43,0,0,0
1,22,9,348,804,1,0,0,75,0,100,0,0,0,0,1
2,11,9,448,729,0,0,0,75,0,48,0,0,0,0,1
2,45,9,1,0,0,0,0,64,3,66,0,0,0,0,0
1,45,5,0,0,0,27,31,2,5,7,63,43,0,0,0
1,22,9,440,744,1,14,5,75,0,100,1,0,1,0,1
1,4,1,0,0,0,0,0,6,7,5,0,0,97,61,0
1,3,5,0,0,0,43,31,1,6,3,63,43,0,0,0
1,22,9,529,1196,1,19,14,75,0,100,0,0,6,6,0
1,22,9,422,737,1,0,0,75,0,100,0,0,0,0,1
2,11,9,507,888,0,0,0,75,0,100,0,0,0,0,1
0,13,9,397,0,0,0,0,47,52,15,0,0,0,0,1
1,17,5,0,0,0,43,31,7,5,7,63,43,0,0,0
1,22,9,410,690,1,0,0,75,0,100,0,0,0,0,1
1,34,1,0,0,0,0,0,2,7,1,0,0,97,61,0
1,45,5,0,0,0,43,31,1,7,1,63,43,0,0,0
1,22,9,441,958,1,0,0,75,0,100,0,1,0,0,1
1,22,9,323,905,1,0,0,75,0,100,0,0,0,0,1
1,22,9,489,199,1,0,0,75,0,100,0,0,0,0,1
1,22,9,189,340,1,0,0,75,0,100,0,0,0,0,1
1,22,9,467,343,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,1,7,7,63,43,0,0,0
1,45,5,0,0,0,43,31,4,6,6,63,43,0,0,0
1,19,9,575,0,1,0,0,75,0,43,0,0,0,0,1
1,50,9,635,615,1,0,0,75,0,66,0,0,0,0,1
2,40,9,151,0,0,0,0,33,45,0,0,0,0,0,1
1,56,5,0,0,0,43,31,11,11,25,63,43,0,0,0
1,22,9,310,514,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,3,7,3,63,43,0,0,0
1,22,9,281,342,1,0,0,75,0,100,0,0,0,0,1
1,19,9,167,0,1,0,0,75,0,51,0,0,0,0,1
1,22,9,393,303,1,0,0,75,0,100,0,0,0,0,1
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,669,713,1,0,0,75,0,49,1,2,0,0,1
1,22,9,305,998,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,6,7,11,0,0,97,61,0
1,50,9,545,116,1,0,0,12,52,51,0,1,3,0,0
2,45,9,373,0,0,0,0,75,0,12,0,0,0,0,0
1,45,5,0,0,0,43,31,2,7,3,63,43,0,0,0
2,45,9,373,0,0,0,0,75,0,31,0,0,0,0,0
1,22,9,385,1052,1,0,0,75,0,100,0,0,0,0,1
1,22,9,277,943,1,0,0,75,0,100,0,0,0,0,1
1,22,9,285,736,1,0,0,75,0,100,0,0,0,0,1
2,11,9,505,1169,0,0,0,74,1,92,0,0,0,0,1
1,22,9,421,1284,1,0,0,75,0,100,0,0,1,1,1
1,17,5,0,0,0,43,31,2,6,1,63,43,0,0,0
1,62,5,0,0,0,43,31,8,4,7,63,43,0,0,0
1,22,1,0,0,0,0,0,4,6,4,0,0,97,61,0
1,45,5,0,0,0,43,31,2,6,2,63,43,0,0,0
1,18,9,162,857,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,390,1119,1,0,0,75,0,100,0,0,2,1,1
1,30,5,0,0,0,43,31,8,8,2,63,43,0,0,0
1,40,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,45,5,0,0,0,43,31,1,5,1,63,43,0,0,0
2,11,9,505,1124,0,0,0,75,0,88,0,0,0,0,1
1,56,5,0,0,0,43,31,10,6,3,63,43,0,0,0
1,53,5,0,0,0,43,31,9,6,6,63,43,0,0,0
1,19,9,73,0,1,0,0,75,0,19,0,0,0,0,1
1,22,9,302,112,1,0,0,75,0,100,1,0,0,0,1
1,45,5,0,0,0,43,31,2,6,5,63,43,0,0,0
1,19,9,81,0,1,0,0,75,0,64,0,0,0,0,1
1,56,5,0,0,0,43,31,1,6,7,63,43,0,0,0
1,50,6,619,436,1,43,31,75,0,83,1,0,0,0,1
2,11,9,501,862,0,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,12,5,5,0,0,97,61,0
2,40,9,149,24,0,0,0,75,0,3,0,0,0,0,1
1,22,9,396,21,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,451,581,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,1,6,12,63,43,0,0,0
1,50,9,75,713,1,0,0,47,52,55,0,0,0,0,1
1,22,9,410,665,1,0,0,75,0,100,0,0,0,0,1
1,25,5,0,0,0,43,31,4,6,4,63,43,0,0,0
1,45,5,0,0,0,43,31,8,6,5,63,43,0,0,0
1,22,9,296,1079,1,0,0,75,0,100,0,0,0,0,1
1,22,9,322,1249,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,6,6,6,63,43,0,0,0
0,14,9,17,0,0,0,0,75,0,75,0,0,19,0,0
1,29,1,0,0,0,0,0,7,6,8,0,0,97,61,0
1,50,9,37,784,1,0,0,75,0,70,0,0,0,0,1
1,22,9,368,1204,1,0,0,75,0,100,0,0,0,0,1
1,22,9,392,1125,1,0,0,75,0,100,0,1,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,6,5,0,0,0,43,31,0,7,0,63,43,0,0,0
1,19,9,553,0,1,0,0,75,0,25,0,0,0,0,1
1,19,9,587,0,1,0,0,75,0,17,7,0,1,0,1
1,21,1,0,0,0,0,0,7,6,8,0,0,97,61,0
1,56,2,0,258,0,0,0,75,0,1,0,0,1,61,1
1,22,9,233,601,1,0,0,75,0,100,0,1,0,0,1
1,45,5,0,0,0,43,31,8,6,1,63,43,0,0,0
1,22,9,246,324,1,0,0,75,0,100,0,0,0,0,1
1,20,5,0,0,0,43,31,4,6,3,63,43,0,0,0
1,20,5,0,0,0,43,31,0,7,0,63,43,0,0,0
1,55,5,0,0,0,43,31,6,5,0,63,43,0,0,0
1,50,9,174,710,1,0,0,75,0,71,0,0,3,3,1
1,52,5,0,0,0,43,31,9,6,7,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,502,47,0,0,0,47,52,47,0,0,11,0,1
1,22,9,427,583,1,0,0,75,0,95,0,0,0,0,1
1,22,9,324,516,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,2,6,0,63,43,0,0,0
1,45,1,0,0,0,0,0,5,7,6,0,0,97,61,0
1,29,5,0,0,0,43,31,3,5,5,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,323,431,1,0,0,75,0,100,1,1,0,0,1
1,37,5,0,0,0,43,31,3,7,2,63,43,0,0,0
1,22,9,290,416,1,0,0,75,0,100,0,0,0,0,1
1,22,9,410,851,1,0,0,75,0,100,0,0,0,0,1
1,34,5,0,0,0,43,31,13,6,7,63,43,0,0,0
1,22,9,326,189,1,0,0,75,0,100,0,0,0,0,1
1,19,9,540,0,0,0,0,75,0,50,0,0,0,0,1
1,56,9,224,252,1,0,0,75,0,14,0,0,0,0,1
1,20,1,0,0,0,0,0,6,7,6,0,0,97,61,0
1,45,5,0,0,0,43,31,4,5,2,63,43,0,0,0
1,25,5,0,0,0,43,31,13,5,2,63,43,0,0,0
1,45,5,0,0,0,43,31,8,7,1,63,43,0,0,0
1,22,9,341,1133,1,0,0,75,0,100,0,0,0,0,1
1,22,9,366,1106,1,0,0,75,0,100,4,0,0,0,1
1,7,1,0,0,0,0,0,1,7,1,0,0,97,61,0
1,22,9,302,571,1,0,0,75,0,100,0,0,0,0,1
1,18,5,0,0,0,43,31,0,7,0,63,43,0,0,0
1,45,5,0,0,0,43,31,17,7,7,63,43,0,0,0
1,20,5,0,0,0,43,31,5,6,4,63,43,0,0,0
1,45,5,0,0,0,43,31,2,7,7,63,43,0,0,0
1,16,5,0,0,0,43,31,14,5,8,63,43,0,0,0
1,22,9,391,1294,1,23,16,75,0,100,0,0,0,0,1
1,22,9,310,960,1,0,0,75,0,100,0,0,0,0,1
1,19,9,442,0,1,0,0,75,0,100,0,0,0,0,0
1,22,9,276,23,1,0,0,75,0,100,0,0,0,0,1
1,40,9,192,0,0,0,0,9,26,5,0,0,0,0,1
1,18,9,169,857,1,0,0,75,0,16,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,52,1
0,13,9,397,0,0,0,0,47,52,7,0,0,0,0,1
2,11,9,505,1093,0,0,0,75,0,83,0,0,0,0,1
1,22,9,288,725,1,0,0,75,0,100,0,0,0,0,1
1,16,5,0,0,0,43,31,13,5,7,63,43,0,0,0
1,45,5,0,0,0,43,31,13,6,5,63,43,0,0,0
1,19,9,585,0,1,0,0,75,0,7,0,0,2,0,1
1,18,9,363,1240,1,0,0,75,0,28,1,2,0,0,1
1,45,5,0,0,0,43,31,10,7,7,63,43,0,0,0
1,45,1,0,0,0,0,0,47,52,0,2,0,49,61,0
1,2,5,0,0,0,43,31,2,6,7,63,43,0,0,0
2,11,9,509,1190,0,0,0,75,1,100,0,0,0,0,1
1,40,4,0,0,0,0,0,75,0,0,0,0,97,61,0
1,22,9,327,686,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,34,5,0,0,0,43,31,16,5,2,63,43,0,0,0
1,50,9,201,790,1,0,0,75,0,96,0,0,0,0,1
2,45,9,23,244,0,0,0,75,0,99,0,0,0,0,1
1,6,5,0,0,0,43,31,5,6,6,63,43,0,0,0
1,50,9,650,785,1,0,0,47,52,73,0,17,0,0,1
1,22,9,236,114,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,9,6,2,63,43,0,0,0
1,50,5,0,0,0,43,31,75,0,45,62,25,0,0,0
1,34,1,0,0,0,0,0,5,7,5,0,0,97,61,0
1,22,9,354,963,1,0,0,75,0,100,0,0,0,0,1
2,45,9,23,24,0,0,0,75,0,67,0,0,0,0,1
1,22,9,464,831,1,0,0,75,0,100,0,0,0,0,1
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,509,1117,0,0,0,75,0,88,0,0,0,0,1
1,50,9,582,730,1,0,0,75,0,70,1,0,1,0,1
2,11,9,386,0,0,0,0,75,0,12,0,0,0,0,1
1,54,5,0,0,0,43,31,8,7,5,63,43,0,0,0
1,22,9,366,347,1,0,0,75,0,100,0,0,0,0,1
1,22,9,404,1256,1,0,0,75,0,100,0,0,0,0,1
1,58,5,0,0,0,43,31,6,6,3,63,43,0,0,0
1,56,5,0,0,0,43,31,75,0,60,61,41,0,0,0
1,50,9,673,700,1,0,0,75,0,63,0,0,0,0,1
2,40,9,149,24,0,0,0,75,0,2,0,0,0,0,1
1,22,9,260,106,1,0,0,75,0,100,0,0,0,0,1
1,22,9,420,493,1,0,0,75,0,100,0,0,0,0,1
1,19,5,0,0,0,43,31,22,8,25,63,43,0,0,0
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,290,1239,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,24,12,25,63,43,0,0,0
2,11,9,437,0,0,0,0,75,0,6,0,0,0,0,1
1,22,9,328,761,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,4,6,2,63,43,0,0,0
1,22,9,176,580,1,0,16,75,0,100,0,0,0,0,1
2,11,9,507,888,0,0,0,75,0,100,0,0,0,0,1
1,22,9,279,21,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,3,6,4,63,43,0,0,0
1,35,5,0,0,0,43,31,8,5,9,63,43,0,0,0
1,22,9,301,1084,1,0,0,75,0,100,0,0,0,1,1
2,11,9,505,1117,0,0,0,75,0,98,0,0,0,0,1
1,31,5,0,0,0,43,31,7,6,1,63,43,0,0,0
1,22,9,392,713,1,0,0,75,0,100,0,0,0,0,1
1,22,9,186,1208,1,0,0,75,0,100,0,0,0,0,1
1,2,5,0,0,0,43,31,5,5,5,63,43,0,0,0
1,9,5,0,0,0,43,31,9,5,10,63,43,0,0,0
1,22,9,141,1271,1,0,0,75,0,100,0,0,0,0,1
2,11,9,501,124,0,0,0,75,0,99,0,0,0,0,1
2,45,9,276,0,0,0,0,75,0,83,0,0,0,0,0
1,3,5,0,0,0,43,31,3,7,3,63,43,0,0,0
1,45,1,0,0,0,2,0,1,52,0,1,0,69,61,0
1,31,5,0,0,0,43,31,7,6,7,63,43,0,0,0
2,40,9,151,24,0,0,0,75,0,0,0,0,0,0,1
1,50,9,200,788,1,0,0,75,0,34,0,0,30,0,0
1,29,5,0,0,0,43,31,4,6,4,63,43,0,0,0
1,3,5,0,0,0,43,31,5,6,5,63,43,0,0,0
1,50,9,606,705,1,0,0,75,0,64,0,0,0,0,1
1,22,9,264,613,1,0,0,75,0,100,0,0,0,0,1
1,21,5,0,0,0,43,31,6,6,1,63,43,0,0,0
1,50,9,56,713,1,0,0,75,0,57,0,0,0,0,1
1,22,9,222,1266,1,0,0,75,0,100,0,0,0,0,1
1,19,9,282,0,1,0,0,75,0,22,0,0,0,0,1
1,10,5,0,0,0,43,31,8,7,8,63,43,0,0,0
1,9,5,0,0,0,43,31,8,5,7,63,43,0,0,0
1,45,5,0,0,0,43,31,2,5,2,62,43,0,0,0
1,10,5,0,0,0,43,31,14,6,1,63,43,0,0,0
1,56,5,0,0,0,43,31,19,7,20,63,43,0,0,0
1,56,9,631,544,1,0,0,75,0,100,0,0,0,0,1
1,22,9,254,607,1,0,0,75,0,100,0,0,0,0,1
2,45,9,1,1,0,0,0,59,17,4,17,0,76,0,0
1,45,5,0,0,0,43,31,4,8,3,63,43,0,0,0
1,45,5,0,0,0,43,31,10,6,5,63,43,0,0,0
1,50,9,42,710,1,0,0,75,0,77,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,48,1
1,22,9,279,388,1,0,0,75,0,100,0,1,0,1,1
1,45,5,0,0,0,43,31,4,6,11,63,43,0,0,0
1,22,6,276,83,1,43,6,75,0,100,32,0,0,0,1
1,51,5,0,0,0,43,31,3,6,3,63,43,0,0,0
1,22,9,420,831,1,0,0,75,0,100,0,0,0,0,1
1,19,5,0,0,0,43,31,33,37,16,63,43,0,0,0
1,58,4,0,0,0,0,0,75,0,1,7,0,40,61,0
1,45,5,0,0,0,43,31,6,6,7,63,43,0,0,0
1,45,5,0,0,0,43,31,16,6,8,63,43,0,0,0
1,45,1,0,0,0,0,0,13,6,0,0,0,97,61,0
1,27,5,0,0,0,43,31,12,6,5,63,43,0,0,0
1,22,9,431,381,1,0,0,75,0,100,0,0,0,0,1
1,22,9,293,10,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,16,6,8,63,43,0,0,0
1,45,5,0,0,0,43,31,3,6,2,63,43,0,0,0
1,22,9,375,842,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,17,6,7,63,43,0,0,0
2,11,9,507,214,0,0,0,74,1,93,0,0,0,0,1
1,22,9,473,1086,1,0,0,75,0,100,0,0,0,0,1
1,61,1,0,0,0,0,0,5,7,3,0,0,97,61,0
1,22,9,272,518,1,0,0,75,0,100,0,1,0,0,1
1,45,1,0,0,0,0,0,2,7,9,0,0,97,61,0
1,50,9,0,1233,1,0,0,75,0,17,0,0,81,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,24,5,0,0,0,43,31,5,6,5,63,43,0,0,0
1,45,5,0,0,0,43,31,13,6,4,63,43,0,0,0
1,50,9,542,597,1,0,0,75,0,64,0,1,0,0,1
1,45,5,0,0,0,43,31,9,5,8,63,43,0,0,0
1,19,9,239,0,1,0,0,75,0,80,0,0,0,0,1
1,2,5,0,0,0,42,31,1,7,0,63,43,0,0,0
2,40,9,151,24,0,0,0,75,0,1,0,0,0,0,1
2,11,9,437,0,0,0,0,75,0,14,0,0,0,0,1
1,22,9,408,711,1,0,0,75,0,100,0,0,0,0,1
1,50,9,203,710,1,0,0,75,0,75,0,0,0,0,1
1,19,9,481,0,1,0,0,75,0,33,0,0,0,0,1
1,50,9,580,718,1,0,0,75,0,47,0,0,3,4,1
1,18,5,0,0,0,43,31,2,6,2,63,43,0,0,0
1,45,1,0,0,0,0,0,47,52,0,0,0,23,61,0
1,12,2,0,0,0,0,0,1,6,0,0,0,97,61,0
1,50,9,263,716,1,0,0,75,0,31,0,0,0,0,1
1,47,5,0,0,0,43,31,2,6,2,63,43,0,0,0
1,20,5,0,0,0,43,31,3,7,3,63,43,0,0,0
2,45,9,23,238,0,0,0,75,0,95,0,0,0,0,1
1,50,9,177,716,1,0,0,75,0,66,0,0,0,0,1
1,22,9,305,1100,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,26,21,25,63,43,0,0,0
1,22,9,245,389,1,0,0,75,0,100,0,0,0,0,1
1,22,9,420,318,1,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,49,2,0,0,0,0
1,37,5,0,0,0,43,31,15,12,3,63,43,0,0,0
1,16,5,0,0,0,43,31,9,6,2,63,43,0,0,0
1,22,9,286,904,1,0,0,75,0,100,1,0,0,0,1
1,50,9,601,787,1,0,0,75,0,88,0,0,0,0,1
1,56,9,15,616,1,0,0,75,0,8,0,18,0,0,1
2,11,9,502,1124,0,0,0,75,1,96,0,0,0,0,1
1,45,5,0,0,0,43,31,17,5,1,63,43,0,0,0
1,22,9,390,20,1,0,0,75,0,100,0,0,0,0,1
1,19,5,0,0,0,43,31,75,0,22,63,43,0,0,0
1,19,5,0,0,0,43,31,17,38,24,63,43,0,0,0
2,11,9,505,129,0,0,0,75,0,74,0,0,0,0,1
1,22,9,433,595,1,0,0,75,0,100,0,0,0,0,1
1,22,9,387,823,1,0,0,75,0,100,0,0,0,0,1
1,22,9,347,276,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,32,1,0,0,0,0,0,4,8,2,0,0,97,61,0
1,22,9,284,689,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,3,7,3,0,0,97,61,0
2,11,9,437,0,0,0,0,75,0,7,0,0,0,0,1
2,11,9,507,161,0,0,0,75,0,94,0,0,0,0,1
1,16,2,0,0,0,0,0,11,6,4,0,0,97,61,0
1,45,1,0,0,0,1,0,1,52,0,0,0,28,61,0
1,9,5,0,0,0,43,31,8,5,8,63,43,0,0,0
1,22,5,0,0,0,43,31,43,25,16,63,43,0,0,0
1,50,9,642,712,1,0,0,75,0,44,1,0,0,0,1
1,45,5,0,0,0,43,31,5,7,5,63,43,0,0,0
1,45,5,0,0,0,43,31,12,6,2,63,43,0,0,0
1,22,9,279,379,1,0,0,75,0,100,0,0,0,0,1
1,22,9,272,336,1,0,0,75,0,100,0,0,0,0,1
1,22,9,281,900,1,0,0,75,0,100,0,0,0,0,1
1,22,9,381,380,1,0,0,75,0,100,0,0,0,0,1
1,22,9,529,1196,1,0,0,75,0,100,1,1,1,1,0
1,50,9,613,707,1,0,0,75,0,54,0,0,0,0,1
1,53,2,0,0,0,0,0,5,6,3,0,0,97,61,0
1,19,9,442,0,1,0,0,75,0,100,0,0,0,0,0
1,19,9,73,0,1,0,0,75,0,32,0,0,0,0,1
1,21,1,0,0,0,0,0,1,7,0,0,0,97,61,0
1,54,5,0,0,0,43,31,5,5,6,63,43,0,0,0
2,11,9,502,1085,0,0,0,75,0,96,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,19,9,566,0,0,0,0,75,0,27,0,0,1,0,1
1,22,9,277,1048,1,0,0,75,0,100,0,0,0,0,1
1,56,9,101,838,1,0,0,75,0,13,4,18,0,0,1
1,56,9,680,616,1,0,0,75,0,33,0,0,0,0,1
1,56,5,0,0,0,43,31,7,14,24,63,43,0,0,0
2,45,9,276,0,0,0,0,75,0,85,0,0,0,0,0
2,11,9,509,1160,0,0,0,75,0,95,0,0,0,0,1
1,22,9,456,612,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,8,7,7,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,8,31,1
1,42,1,0,0,0,0,0,7,6,7,0,0,97,61,0
1,12,5,0,0,0,43,31,8,6,7,63,43,0,0,0
1,18,5,0,0,0,43,31,11,6,9,63,43,0,0,0
1,22,9,393,87,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,7,7,6,0,0,97,61,0
1,50,9,253,718,1,0,0,75,0,61,0,0,0,0,1
1,19,9,323,0,1,0,0,75,0,100,0,0,0,0,0
1,50,9,265,707,1,0,0,75,0,45,0,0,2,0,1
2,11,9,505,1099,0,0,0,75,0,78,0,0,0,0,1
2,11,9,507,1063,0,0,0,75,1,97,0,0,0,0,1
1,56,5,0,0,0,43,31,27,13,17,63,43,0,0,0
2,11,9,501,862,0,0,0,75,0,96,0,0,0,0,1
2,45,9,373,0,0,0,0,75,0,14,0,0,0,0,0
1,56,9,23,202,1,0,0,75,0,1,0,0,0,0,1
1,19,5,0,0,0,43,31,9,6,7,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,24,1
2,11,9,507,158,0,0,0,75,0,100,0,0,0,0,1
1,52,5,0,0,0,43,31,8,6,6,63,43,0,0,0
1,36,5,0,0,0,43,31,15,11,3,63,43,0,0,0
